DATABASE,GOLD SQL,PREDICTED SQL,DECISION
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE PROCEDURES.""SHORT_TITLE"" = ""1 int mam-cor art bypass""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE PROCEDURES.""LONG_TITLE"" = ""Single internal mammary-coronary artery bypass""",CORRECT
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""DRUG"" = ""Zyrtec""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""DRUG"" = ""Zyrtec""",CORRECT
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""DRUG"" = ""DiphenhydrAMINE""","SELECT COUNT ( DISTINCT PRESCRIPTIONS.""SUBJECT_ID"" ) FROM PRESCRIPTIONS WHERE PRESCRIPTIONS.""DRUG"" = ""DIPHENHYDRAMINE""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""DRUG"" = ""Oxycodone SR (OxyconTIN)""","SELECT COUNT ( DISTINCT PRESCRIPTIONS.""SUBJECT_ID"" ) FROM PRESCRIPTIONS WHERE PRESCRIPTIONS.""DRUG"" = ""OXYCODONE SR""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""DRUG"" = ""Syringe (Neonatal)""","SELECT COUNT ( DISTINCT PRESCRIPTIONS.""SUBJECT_ID"" ) FROM PRESCRIPTIONS WHERE PRESCRIPTIONS.""DRUG"" = ""Syringe (neonatal)""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""DRUG"" = ""Bethanechol""","SELECT DEMOGRAPHIC.""SUBJECT_ID"" FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""DRUG"" = ""Bethanechol""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""DRUG"" = ""Caspofungin""","SELECT COUNT ( DISTINCT PRESCRIPTIONS.""SUBJECT_ID"" ) FROM PRESCRIPTIONS WHERE PRESCRIPTIONS.""DRUG"" = ""CAPSO FUNGIN""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""ERGO400T""","SELECT COUNT ( DISTINCT PRESCRIPTIONS.""SUBJECT_ID"" ) FROM PRESCRIPTIONS WHERE PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""ERGO400T""",CORRECT
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""HEPA10SYR""","SELECT COUNT ( DISTINCT ""SUBJECT_ID"" ) FROM ""PRESCRIPTIONS"" WHERE ""DRUG"" = ""hepa10syr""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE LAB.""ITEMID"" = ""50817""","SELECT COUNT ( DISTINCT ""SUBJECT_ID"" ) FROM ""LAB"" WHERE ""ITEMID"" = ""50817""",CORRECT
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE LAB.""ITEMID"" = ""50953""","SELECT DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE LAB.""ITEMID"" = ""50953""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""2064""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""Married"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""2064""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND DEMOGRAPHIC.""DOD_YEAR"" <= ""2165.0""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND DEMOGRAPHIC.""DOD_YEAR"" <= ""2165""",CORRECT
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND DIAGNOSES.""LONG_TITLE"" = ""Other convulsions""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND DIAGNOSES.""SHORT_TITLE"" = ""OTHER CONVULSIONS""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND DIAGNOSES.""LONG_TITLE"" = ""Portal hypertension""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND DIAGNOSES.""LONG_TITLE"" = ""Protal hypertension""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND PROCEDURES.""SHORT_TITLE"" = ""Radiotherapeut proc NEC""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND PROCEDURES.""SHORT_TITLE"" = ""Radiotherapeut proc NEC""",CORRECT
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND PROCEDURES.""SHORT_TITLE"" = ""Ins drug-elut coronry st""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""Married"" AND PROCEDURES.""LONG_TITLE"" = ""Insertion of drug-eluting coronary artery stent(s)""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""2197""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND DEMOGRAPHIC.""DOB_YEAR"" < ""2197""",CORRECT
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""M"" AND DIAGNOSES.""ICD9_CODE"" = ""25002""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""Male"" AND DIAGNOSES.""ICD9_CODE"" = ""25002""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND DIAGNOSES.""SHORT_TITLE"" = ""Bacteremia""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""Female"" AND DIAGNOSES.""SHORT_TITLE"" = ""Bacteremia""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND DIAGNOSES.""SHORT_TITLE"" = ""Lap surg convert to open""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND DIAGNOSES.""SHORT_TITLE"" = ""Lap Surg Convert to Open""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND DIAGNOSES.""LONG_TITLE"" = ""Constipation, unspecified""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND DIAGNOSES.""LONG_TITLE"" = ""Unspecified constipation""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND PROCEDURES.""ICD9_CODE"" = ""3727""","SELECT DEMOGRAPHIC.""SUBJECT_ID"", DEMOGRAPHIC.""NAME"", DEMOGRAPHIC.""GENDER"" FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND PROCEDURES.""ICD9_CODE"" = ""3727""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND PROCEDURES.""SHORT_TITLE"" = ""Abdomen artery incision""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""Female"" AND PROCEDURES.""SHORT_TITLE"" = ""Abdomen artery incision""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""M"" AND PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""MEPE50I""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""M"" AND PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""MEPE50I""",CORRECT
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""M"" AND PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""LIPID250I""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""Male"" AND PRESCRIPTIONS.""DRUG_CODE"" = ""lipid250i""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""M"" AND LAB.""LABEL"" = ""Ferritin""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""GENDER"" = ""Male"" AND LAB.""LABEL"" = ""Ferritin""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""LANGUAGE"" = ""PORT"" AND DEMOGRAPHIC.""AGE"" < ""45""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""AGE"" < ""45"" AND DEMOGRAPHIC.""LANGUAGE"" = ""PORT""",CORRECT
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""LANGUAGE"" = ""RUSS"" AND DIAGNOSES.""SHORT_TITLE"" = ""Proteus infection NOS""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES ON DEMOGRAPHIC.""SUBJECT_ID"" = DIAGNOSES.""SUBJECT_ID"" WHERE DEMOGRAPHIC.""LANGUAGE"" = ""RUSSIAN"" AND DIAGNOSES.""ICD9_CODE"" = ""009.9""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""RELIGION"" = ""JEHOVAH'S WITNESS"" AND DEMOGRAPHIC.""AGE"" < ""71""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""RELIGION"" = ""JEHOVAH'S WITNESS"" AND DEMOGRAPHIC.""AGE"" < ""71""",CORRECT
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""RELIGION"" = ""PROTESTANT QUAKER"" AND DIAGNOSES.""SHORT_TITLE"" = ""Pressure ulcer, stage I""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC JOIN DIAGNOSES ON DEMOGRAPHIC.""SUBJECT_ID"" = DIAGNOSES.""SUBJECT_ID"" WHERE DEMOGRAPHIC.""RELIGION"" = ""PROTESTANT QUAKER"" AND DIAGNOSES.""ICD9_CODE"" = ""555.49""",WRONG
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ADMISSION_TYPE"" = ""ELECTIVE"" AND DEMOGRAPHIC.""ADMITYEAR"" < ""2135""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ADMITYEAR"" < ""2135"" AND DEMOGRAPHIC.""ADMISSION_TYPE"" = ""ELECTIVE""",CORRECT
mimic_iv,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ADMISSION_TYPE"" = ""NEWBORN"" AND DEMOGRAPHIC.""ADMITYEAR"" < ""2177""","SELECT COUNT ( DISTINCT DEMOGRAPHIC.""ADMISSION_TYPE"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""ADMISSION_TYPE"" = ""NEWBORN"" AND DEMOGRAPHIC.""ADMITTIME"" < ""2177""",WRONG
